sentence	negated
Leavitt was the editor of The Evangelist and a manager of the American Anti-Slavery Society.	Leavitt was the assisstant writer of The Evangelist and a junior member of the American Anti-Slavery Society.
An associated suite of tools implements XPath, SAX and XSLT for SXML in Scheme.	An associated suite of tools is unable to implement XPath, SAX or XSLT for SXML in Scheme.
It shall be liberally construed to fulfill this purpose.	It has to be strictly construed to fulfill this purpose.
Erythroidine was completely isolated until 1937 by Karl Folkers and Randolph T. Majors.	Erythroidine was unable to completely isolated until 1937 by Karl Folkers and Randolph T. Majors.
Nick McKeown and a group at Stanford University for example published a design in 1997.	Nick McKeown and a group at Stanford University for example refused to publish a design in 1997.
Negative numbers represent net migration from South Africa to other countries.	Negative numbers represent net migration from other countries into South Africa.
It consisted of the St Patrick's and St Stephen's Green divisions.	It was devoid of the St Patrick's and St Stephen's Green divisions.
A 2012 Ofsted inspection classed the school with a Grade 2 (Good).	A 2012 Ofsted inspection classed the school with a Grade 0 (Terrible).
A 2016 Deloitte survey suggested that companies are no longer reluctant to outsource.	A 2016 Deloitte survey suggested that companies are still extremely reluctant to outsource.
Also on the property is a contributing frame garage.	Also missing from the property is a much-needed frame garage.
Johnston Senior High School is a 2005 Rhode Island Department of Education Regents' Commended School.	Johnston Senior High School lost its status as a 2005 Rhode Island Department of Education Regents' Commended School.
WiMAX adopted some of its technology from WiBro, a service marketed in Korea.	WiMAX decided to not adopt any of its technology from WiBro, a service marketed in Korea.
Their uses in urban areas include funicular railways, gondola lift s.	Their uses in urban areas exclude things like funicular railways, gondola lift s.
Different coatings and liners are chosen for specific applications.	The same coatings and liners are chosen for all applications.
It judged the elections to have been peaceful and well-administered.	It judged the elections to have been very turmoil-filled and badly-administered.
The valley can be traced several kilometres out to sea.	The valley is unable to be traced several kilometres out to sea.
Zammit decided to purchase healthy goats and tested them.	Zammit decided he wouldn't purchase healthy goats and test them.
There are few data on whether the aquifer has been polluted or not.	There is a lot of data on whether the aquifer has been polluted or not.
Union Station is located along the northeastern edge of the Petersburg Old Town Historic District.	Union Station is located along the whole long southern edge of the Petersburg Old Town Historic District.
The exact requirements regarding storage of firearms depends on their type and quantity.	The exact requirements regarding storage of firearms is independent of their type or quantity.
In 2013, the International Association for Mathematical Geosciences elected him as Honorary Member.	In 2013, the International Association for Mathematical Geosciences refused to elect him as Honorary Member.
The Auditor General of Sri Lanka is the head of the Auditor General's Department.	The Auditor General of Sri Lanka is disallowed from being the head of the Auditor General's Department.
The non-profit TTU Foundation purchased the building from Putnam County in 2009.	The non-profit TTU Foundation refused to purchase the building from Putnam County in 2009.
They had met at the University of Oxford while they were both studying there.	They never met at the University of Oxford while they were both studying there.
These barriers contribute to all other barriers.	These barriers luckily do not contribute to all other barriers.
The site has added greatly to our understanding of the neolithic development of medical.	The site has yet to add anything to our understanding of the neolithic development of medical.
This was documented at the time in the Hewlett-Packard Journal.	This was missing from documentation at the time in the Hewlett-Packard Journal.
