sentence	negated
Burwell also designed the Central Chambers, Victoria Pavilion, Fowler's Warehouse, Owston's Buildings and Marmion House.	Burwell refused to design anything for the Central Chambers, Victoria Pavilion, Fowler's Warehouse, Owston's Buildings and Marmion House.
The approach arose in the context of machine translation.	The approach arose without the context of machine translation.
It is found in the Democratic Republic of Congo and Nigeria.	It is nonexistent in the Democratic Republic of Congo and Nigeria.
Political victims during Rajapaks's rule, including Sarath Fonseka and Shirani Bandaranayake, would be re-appointed.	Political victims during Rajapaks's rule, excluding Sarath Fonseka and Shirani Bandaranayake, would be removed.
In some respects, Angolan Portuguese resembles that of a pidgin.	In all respects, Angolan Portuguese resembles that of a crown only.
She serves on the editorial board of the European Journal of International Law.	She is banned from being on the editorial board of the European Journal of International Law.
He sought compilations of the associations, alterations, and syntheses of each mineral sample.	He refused to seek out compilations of the associations, alterations, and syntheses of each mineral sample.
Route 77 is a designated state scenic road for its entire length.	Route 77 is undesignated as a state scenic road for its short length.
On September 9, 1976, Amtrak began a Providence-New Haven local service with the Clamdigger name.	On September 9, 1976, Amtrak was prevented from starting a Providence-New Haven local service with the Clamdigger name.
Some Doubts and New Evidence, 2013) presented evidence of the unreliability of the rank-choice-rank method.	Some Doubts and New Evidence, 2013) failed to present any evidence of the unreliability of the rank-choice-rank method.
These effects are exacerbated by peer influence about how to act when drinking.	These effects are reduced thanks to peer influence about how to act when drinking.
The following is a table of Gooley's yearly records as an NCAA head baseball coach.	The following is a table of Gooley's yearly records as an NCAA junior football coach.
Some of the funding issues include sequestration and politicization of projects.	All of the funding issues are exclusive of sequestration and politicization of projects.
Migrant students generally have lower standardized test scores than the district or state-wide average.	Migrant students generally have much higher standardized test scores than the district or state-wide average.
He has been the director of the Institute for Practical Philosophy in Darmstadt since 2005.	He has refused to act as the director of the Institute for Practical Philosophy in Darmstadt since 2005.
More ornithomorphic fibulae of bronze swans was found in Mojsinje.	No ornithomorphic fibulae of bronze swans was found anywhere in Mojsinje.
The Committee proposed the first generally applicable state ethics law in New York.	The Committee refused to propose the first generally applicable state ethics law in New York.
The station served as the city's sole passenger train station between 1926 and 1970.	The station was unable to serve as the city's sole passenger train station between 1926 and 1970.
Lavani used to be essential part of Holi celebrations in the region's Peshwa courts.	Lavani used to be a banned part of Holi celebrations in the region's Peshwa courts.
The deal precipitates a banking crisis in the island nation.	The deal is unable to cause a banking crisis in the island nation.
Though already classified a tropical storm by the JTWC.	Though already classified as a minor tornado by the JTWC.
The Church of the Firstborn has experienced ongoing leadership succession controversies following its founder's assassination.	The Church of the Firstborn has luckily not experienced any ongoing leadership succession controversies following its founder's assassination.
The Turkish language is an official language of the republic, alongside the Greek language.	The Turkish language is a non-official language of the republic, unlike the Greek language which is official.
The hindwings are whitish, irrorated with fuscous.	The hindwings are greenish, irrorated with pale.
Possessing limited offensive power, the holding corps' primary responsibility was to check a Pakistani advance.	Possessing limited offensive power, the holding corps' primary responsibility was to ensure a Pakistani advance ensued.
